start_maths,student_id,class_id,N_in_class,Ability,Inattentiveness,hyper_impulsive,Deprivation,end_maths
36,5955,1473,26,2.27867,1,1,1,58
22,40727,1473,26,0.23985,2,1,3,45
30,38449,1473,26,2.00474,1,1,1,54
34,32845,1473,26,2.0083,1,1,1,57
30,36447,1473,26,1.73169,1,1,1,61
21,4367,1473,26,0.34716,1,1,3,39
8,45828,1473,26,-1.05254,3,1,4,17
23,935,1473,26,-0.20701,1,1,4,44
37,3592,1473,26,2.09944,1,1,1,56
20,31122,1473,26,-0.35384,1,1,3,40
26,39477,1473,26,1.39669,1,1,3,60
20,5513,968,26,0.08087,2,1,3,47
14,33787,968,26,0.42495,2,1,3,28
24,5132,968,26,0.99792,2,1,3,40
13,19591,968,26,-0.47909,2,1,1,31
11,9237,968,26,-0.27338,4,1,2,24
25,30877,968,26,2.06632,2,1,2,49
9,19311,968,26,-0.99819,4,2,2,24
24,12319,968,26,1.50184,2,1,2,44
23,9745,968,26,0.39477,2,1,3,42
29,11973,968,26,1.16992,2,2,3,52
30,42500,968,26,1.35809,1,1,2,44
24,34962,968,26,-0.14995,1,1,2,45
27,8608,968,26,1.42591,1,1,1,48
22,8463,968,26,0.13118,3,1,2,42
24,27695,968,26,0.47967,2,1,2,38
24,9609,968,26,0.76354,1,1,1,49
39,41541,968,26,2.56202,1,1,2,60
19,20994,968,26,0.98138,2,2,2,38
29,43061,968,26,0.54571,1,1,2,41
26,29997,968,26,0.50485,2,1,2,37
24,16994,968,26,-0.18862,4,2,2,30
0,1358,968,26,-1.98477,4,2,3,26
13,9192,968,26,-0.96137,3,1,2,41
12,4800,968,26,-0.24687,2,1,2,35
23,31979,968,26,0.89328,3,1,2,40
25,34128,968,26,0.60133,2,1,2,39
37,3841,1334,26,2.46143,2,2,2,52
14,3507,1334,26,0.24976,2,2,3,40
31,46482,1334,26,2.10937,1,1,1,57
29,33813,1334,26,1.70518,1,1,2,53
27,40819,1334,26,1.49862,3,5,2,46
27,44013,1334,26,1.57945,2,3,2,39
27,44165,1334,26,1.972,1,1,3,52
26,3496,1334,26,1.44697,1,1,3,54
24,1659,1334,26,1.12632,3,2,3,37
7,38326,1334,26,-0.50782,1,1,4,30
27,26119,1334,26,1.4232,1,2,2,51
29,19096,1334,26,1.81927,1,1,2,50
27,33237,1334,26,1.3621,2,2,3,38
27,39049,1334,26,1.32884,1,1,3,48
28,38853,1334,26,1.6284,1,2,1,35
29,45835,1334,26,2.03933,1,1,2,51
32,704,1334,26,2.29754,3,2,3,50
25,10748,1334,26,1.15012,2,2,2,51
27,4184,1334,26,1.80492,2,1,2,44
29,8474,1334,26,2.06718,2,1,2,52
30,5347,1334,26,1.68141,1,1,1,52
27,19618,1334,26,1.75194,1,1,2,54
39,26203,1334,26,2.75153,1,2,3,52
25,18063,1334,26,1.16636,4,4,2,37
27,7818,1334,26,1.08906,5,2,2,55
29,2704,1334,26,1.95579,1,2,2,49
13,24719,2593,26,-0.55722,1,1,2,32
15,42399,2593,26,-0.26712,2,2,4,40
28,7741,2593,26,0.87307,2,1,4,41
19,38100,2593,26,0.24657,1,1,3,50
5,23366,2593,26,-1.35833,2,2,4,25
17,21203,2593,26,-0.69288,1,1,4,41
6,40890,2593,26,-0.95822,3,2,3,30
23,18927,2593,26,0.06874,1,1,5,43
18,22781,2593,26,-0.31521,1,1,4,31
9,15860,2593,26,-1.11228,1,1,3,38
26,25800,2593,26,0.15988,1,1,4,40
21,50,2593,26,0.2466,1,1,3,38
3,18958,2593,26,-1.61788,1,1,4,12
6,4364,2593,26,-1.55458,4,4,3,11
14,18733,2593,26,-0.03219,1,1,5,33
22,34392,2593,26,0.25958,1,2,4,45
25,45618,2593,26,0.13607,2,1,4,44
23,38757,2593,26,0.35881,1,1,4,43
18,28874,2593,26,-0.07271,1,1,4,33
10,5179,2593,26,-1.03549,1,1,4,28
11,13726,2593,26,-0.79433,2,1,3,36
20,31910,2593,26,0.34579,1,1,3,42
38,25774,2593,26,2.02268,1,1,2,51
24,5248,2593,26,0.72487,1,1,4,44
10,2351,2593,26,-1.33096,2,2,3,38
22,40537,2593,26,0.81108,1,1,4,53
24,40940,1219,26,0.82002,3,3,1,43
19,38376,1219,26,0.06247,2,2,3,38
25,8109,1219,26,1.15283,1,1,3,41
22,46818,1219,26,0.80838,1,1,4,33
30,38913,1219,26,1.5503,1,1,2,40
28,23028,1219,26,1.99309,2,1,3,45
20,3163,1219,26,0.76347,2,2,4,35
22,31866,1219,26,0.07278,2,3,3,38
24,43220,1219,26,1.29881,2,2,1,47
22,23737,1219,26,0.83352,2,2,1,43
29,13992,1219,26,1.76088,2,2,1,42
27,14339,1219,26,1.03607,1,1,3,40
19,18325,1219,26,0.6337,1,1,3,48
7,44328,1219,26,-1.01795,2,1,3,30
18,24675,1219,26,-0.07001,1,2,1,42
23,1011,1219,26,0.85461,2,3,3,32
28,11718,1219,26,1.07148,1,1,1,49
31,8635,1219,26,2.22075,1,1,1,47
13,16907,1219,26,-0.88595,2,1,1,32
20,37373,1219,26,0.51286,2,2,2,40
21,25149,1219,26,-0.33004,1,1,1,42
21,8142,1219,26,0.40826,1,1,1,34
20,1502,1219,26,0.19766,2,1,3,38
20,33537,1219,26,0.67994,1,1,2,39
35,17960,1219,26,2.36354,1,1,1,44
23,36611,1219,26,0.21338,1,1,3,48
15,7854,2602,26,-0.15844,1,1,3,46
19,2372,2602,26,0.05436,1,1,4,43
27,21211,2602,26,1.6073,1,1,1,49
22,8418,2602,26,0.36555,1,1,1,40
27,32825,2602,26,0.1307,1,1,2,54
25,41729,2602,26,0.9525,1,1,2,39
26,10982,2602,26,0.13474,1,1,3,47
23,20968,2602,26,-0.12077,1,1,1,53
25,33751,2602,26,0.72083,1,1,1,58
22,22843,2602,26,0.69699,1,1,2,51
36,7968,2602,26,2.66039,1,1,1,63
32,34365,2602,26,2.15832,1,1,3,52
29,11663,2602,26,1.73844,1,1,4,52
20,6969,2602,26,-0.06456,1,1,1,45
20,12716,2602,26,0.00274,1,1,5,48
18,36049,2602,26,0.25332,1,1,2,48
22,40128,2602,26,0.65213,1,1,1,49
28,35344,2602,26,0.94037,1,1,2,53
11,28330,2602,26,-1.28202,1,1,5,48
23,46920,2602,26,0.0436,1,1,1,43
25,32367,2602,26,0.71542,1,1,3,47
28,22298,2602,26,1.72005,1,1,1,52
25,2858,2602,26,1.87681,1,1,1,53
27,17244,2602,26,1.33967,1,1,3,53
25,33061,2602,26,-0.1594,1,1,3,47
23,23656,2602,26,0.82947,1,1,1,37
17,8525,462,26,0.42173,1,1,3,41
19,5022,462,26,0.35795,1,1,2,41
27,8255,462,26,1.80222,1,1,4,51
27,1309,462,26,0.58242,1,1,2,51
14,47197,462,26,-1.19088,1,1,2,37
27,44218,462,26,1.10878,1,1,2,54
29,7964,462,26,1.9585,1,1,2,52
17,40232,462,26,-0.36144,1,1,1,37
39,31125,462,26,2.41738,1,1,2,63
29,47146,462,26,1.57137,1,1,4,51
26,13837,462,26,0.80303,1,1,3,40
12,29216,462,26,-0.55317,1,1,5,39
22,21980,462,26,0.86136,1,1,2,43
28,11879,462,26,1.54486,1,1,3,44
29,16563,462,26,1.92795,1,1,2,54
15,46834,462,26,0.49091,1,1,3,41
25,40602,462,26,0.81598,1,1,2,40
37,11419,462,26,2.51712,1,1,3,55
15,27638,462,26,-1.03326,1,1,2,36
28,27759,462,26,1.34994,1,1,2,50
23,45787,462,26,1.46722,1,1,2,40
26,1049,462,26,0.72569,1,1,3,38
24,19988,462,26,0.95925,1,1,2,41
22,27775,462,26,0.6997,1,1,3,42
27,39191,462,26,0.79087,1,1,3,45
14,17612,462,26,-0.59181,1,1,4,34
22,8730,1289,26,-0.22811,1,1,5,40
17,18953,1289,26,-0.30575,1,1,4,40
23,23162,1289,26,-0.03994,1,1,3,51
28,25617,1289,26,0.67815,1,1,1,46
19,35460,1289,26,-0.15217,1,1,3,36
9,18404,1289,26,-1.16255,1,1,4,42
25,34263,1289,26,0.19718,1,1,2,48
11,32116,1289,26,-1.3323,1,1,4,37
25,9322,1289,26,0.03281,1,1,2,44
26,44457,1289,26,0.08446,2,1,3,45
26,22834,1289,26,0.68894,2,3,3,43
26,39458,1289,26,0.9674,1,1,3,46
28,43309,1289,26,0.29373,1,1,1,50
17,20469,1289,26,-0.33089,1,1,2,42
8,23109,1289,26,-1.07498,2,1,2,36
22,38461,1289,26,-0.33137,1,1,1,45
22,19125,1289,26,0.66915,1,1,3,44
27,19914,1289,26,1.20314,1,1,3,47
28,9209,1289,26,0.78683,1,1,2,52
22,21614,1289,26,0.3261,1,1,2,49
22,41055,1289,26,-0.06103,1,1,2,46
17,38718,1289,26,-0.47553,1,1,3,45
26,38723,1289,26,0.86222,1,1,4,49
27,35624,1289,26,0.48998,1,1,3,49
12,27942,1289,26,-0.6313,1,1,3,39
13,41596,1289,26,-0.52666,2,1,2,42
1,36520,1486,26,-1.93312,2,1,5,30
32,28436,1486,26,0.35027,1,1,1,53
11,43486,1486,26,-1.17064,1,1,2,25
20,6752,1486,26,-0.37627,1,1,5,33
25,45428,1486,26,-0.02018,2,2,2,46
22,16645,1486,26,-0.4122,2,1,4,47
20,291,1486,26,-0.78855,2,1,2,41
23,10484,1486,26,0.43073,1,1,5,47
10,9285,1486,26,-1.19715,1,1,5,41
23,16615,1486,26,-0.22674,1,2,5,49
19,11286,1486,26,-0.48091,1,1,4,38
18,22402,1486,26,-0.17598,1,1,2,52
22,32078,1486,26,-0.63226,1,1,5,47
14,35363,1486,26,-0.44988,1,1,2,31
14,46392,1486,26,-0.72563,1,1,2,47
1,43259,1486,26,-2.04179,2,1,3,28
23,8755,1486,26,-0.49978,1,1,5,51
17,33680,1486,26,-0.85184,1,1,4,46
15,3014,1486,26,-1.44012,2,1,5,48
18,36371,1486,26,-0.52715,1,1,1,44
10,40958,1486,26,-1.02737,2,1,3,29
24,16827,1486,26,-0.29188,1,1,4,51
28,5243,1486,26,0.50837,1,1,2,51
7,33095,1486,26,-1.61432,2,1,3,35
23,6265,1486,26,0.09929,1,1,3,40
20,41627,1486,26,-0.29003,1,1,4,47
28,1478,2075,27,1.85116,2,1,1,46
26,31643,2075,27,0.1123,1,1,1,45
23,13075,2075,27,0.15228,1,1,4,55
29,2165,2075,27,1.37645,1,1,4,50
21,26846,2075,27,0.26092,1,2,5,46
23,34997,2075,27,0.53129,1,1,3,47
25,1774,2075,27,0.36425,1,1,3,49
26,34846,2075,27,0.21828,2,1,5,45
22,42456,2075,27,0.29013,3,1,4,49
22,29468,2075,27,-0.28109,1,1,3,44
34,19128,2075,27,2.11697,1,2,3,52
28,41387,2075,27,0.9512,1,1,1,55
9,21121,2075,27,-1.35747,3,1,4,31
22,5694,2075,27,-0.11402,1,1,3,40
23,2113,2075,27,0.36963,1,1,1,46
26,33274,2075,27,1.02929,1,1,3,53
22,43673,2075,27,-0.1059,2,4,1,44
18,20071,2075,27,-0.72477,1,1,4,33
24,3299,2075,27,0.96466,2,1,3,47
14,29398,2075,27,-0.18495,2,2,5,36
26,28524,2075,27,1.23503,1,1,2,48
24,23244,2075,27,0.63322,1,1,3,44
26,12601,2075,27,0.55513,3,3,1,51
28,31875,2075,27,0.14638,1,1,2,52
16,36230,2075,27,-1.19897,1,1,2,32
15,16302,2075,27,-0.67939,2,1,3,39
14,17818,2075,27,-0.85944,2,1,4,45
20,41726,2605,27,-0.40412,2,2,3,27
20,9207,2605,27,-0.18406,1,1,5,42
14,22911,2605,27,-1.10464,1,2,2,32
30,24909,2605,27,1.06069,1,1,4,46
31,20408,2605,27,0.96151,1,1,4,47
21,12417,2605,27,0.82324,1,1,2,47
30,47556,2605,27,2.18263,1,1,3,49
8,26802,2605,27,-1.51509,3,1,3,15
26,32380,2605,27,1.15691,1,2,3,47
20,46384,2605,27,-0.18947,1,1,4,32
26,29846,2605,27,0.02606,1,1,3,43
20,37568,2605,27,-0.26489,1,1,1,46
10,12297,2605,27,-0.9214,2,1,3,20
26,47189,2605,27,-0.21643,1,1,3,32
11,46498,2605,27,-0.71079,1,1,3,23
17,4397,2605,27,-0.14409,1,1,5,26
15,9937,2605,27,-1.00271,3,2,3,23
10,12466,2605,27,-0.92681,1,1,5,28
23,29888,2605,27,-0.00939,1,1,1,43
13,3386,2605,27,-0.95866,2,1,2,21
12,18276,2605,27,-0.72025,1,1,3,30
32,23529,2605,27,1.74334,1,1,1,47
19,27907,2605,27,-0.12433,1,1,4,34
28,29080,2605,27,0.0961,1,1,3,42
17,40600,2605,27,-0.38117,1,1,3,39
28,28568,2605,27,0.75628,1,1,3,34
27,38300,2605,27,0.0723,1,1,4,41
29,12736,718,27,0.22858,1,1,3,52
23,5827,718,27,-0.6947,3,2,3,39
25,34896,718,27,0,2,1,3,45
22,26440,718,27,0,2,1,3,43
21,37928,718,27,-0.40275,1,1,3,37
24,17042,718,27,0,1,2,3,47
18,10981,718,27,0,2,2,4,35
17,16969,718,27,0,1,1,3,40
13,39843,718,27,0,1,1,3,41
15,19135,718,27,0,4,2,3,37
17,12365,718,27,-1.0135,1,1,3,37
11,15476,718,27,0,5,3,3,18
19,25836,718,27,0,2,1,5,29
27,36597,718,27,0.42268,1,1,4,48
12,13930,718,27,0,5,5,5,35
38,37828,718,27,2.55986,1,1,4,52
25,16806,718,27,-0.21509,1,1,4,42
20,46436,718,27,0,1,1,3,45
33,40741,718,27,0,1,1,3,44
34,7582,718,27,2.25541,1,1,4,53
17,39926,718,27,-1.37279,1,2,5,39
38,25718,718,27,1.41549,1,1,2,52
2,45592,718,27,0,5,5,5,13
15,7863,718,27,-1.13653,1,1,5,43
24,2064,718,27,0,2,1,3,32
12,16507,718,27,-0.58373,5,3,3,34
11,5041,718,27,0,2,1,5,32
0,9384,2360,27,-2.50842,3,2,5,15
21,29084,2360,27,0.48639,2,1,5,39
21,33866,2360,27,0.77567,3,1,5,33
7,838,2360,27,-1.20746,3,2,5,22
23,2580,2360,27,-0.0148,2,1,2,31
22,25072,2360,27,-0.27839,1,1,5,44
8,36198,2360,27,-1.0247,3,1,5,27
13,45280,2360,27,-0.9165,2,3,5,37
13,29141,2360,27,-0.26174,1,1,2,26
25,492,2360,27,1.27233,1,1,4,45
39,1187,2360,27,2.52876,2,1,5,53
25,24601,2360,27,1.09985,1,3,5,51
19,7054,2360,27,-0.18273,1,1,5,32
26,9725,2360,27,0.78409,2,4,3,40
14,20949,2360,27,-0.72563,2,2,5,37
6,21638,2360,27,-1.28966,3,1,5,23
18,16468,2360,27,-0.3709,1,1,5,36
15,36454,2360,27,-0.02733,2,1,3,32
15,15842,2360,27,0.28709,2,3,2,39
27,18589,2360,27,1.26154,1,1,4,48
6,3429,2360,27,-0.76871,2,1,5,38
12,46205,2360,27,-0.99059,2,1,5,33
15,34175,2360,27,-0.59044,3,4,2,38
24,38074,2360,27,0.31531,2,3,4,42
17,23998,2360,27,-0.3363,2,1,5,38
20,8221,2360,27,0.40689,1,1,4,35
9,13780,2360,27,-0.7584,2,1,4,29
18,15214,640,27,-0.50201,1,4,2,45
24,16296,640,27,-0.29188,2,4,3,38
22,13899,640,27,0.16444,1,1,3,52
18,13089,640,27,-0.33223,2,3,4,35
20,9402,640,27,0.07196,2,4,3,49
21,24873,640,27,0.39124,1,1,1,47
17,47317,640,27,-0.01839,1,1,4,43
12,42183,640,27,-1.37231,1,1,1,30
24,17011,640,27,0.82814,1,1,3,54
20,27396,640,27,-0.42655,3,4,3,32
11,19959,640,27,-0.62726,1,1,3,41
19,770,640,27,-0.31384,1,1,1,38
16,19640,640,27,0.15814,3,4,1,39
22,15390,640,27,-0.57116,1,1,3,42
16,6345,640,27,-0.68072,1,1,1,40
22,20443,640,27,0.0836,1,1,3,48
4,21221,640,27,-1.73871,2,1,1,33
22,28797,640,27,1.25932,1,1,1,51
27,7889,640,27,1.55161,1,1,1,51
16,1622,640,27,-0.81725,4,4,4,38
17,7236,640,27,-0.68206,2,4,2,35
11,21237,640,27,-1.06196,3,4,3,44
15,36946,640,27,-0.40634,1,1,3,46
24,9485,640,27,0.38261,1,2,5,47
7,24790,640,27,-1.67271,4,1,1,18
15,34687,640,27,0.13974,2,2,1,32
9,40141,640,27,-1.51372,1,1,4,35
16,5857,1368,27,-0.3574,1,1,2,29
23,40853,1368,27,-0.46923,1,1,4,33
20,12609,1368,27,-0.55417,1,1,4,34
15,2080,1368,27,-0.75751,1,1,3,29
24,45770,1368,27,-0.04398,1,1,5,43
20,10672,1368,27,-0.62418,1,1,4,35
23,21744,1368,27,-0.1432,1,1,2,36
13,3142,1368,27,-1.51287,1,1,3,29
27,46273,1368,27,0.73789,1,1,5,52
19,33989,1368,27,-0.64798,1,1,4,34
23,37419,1368,27,0.6535,1,1,3,42
8,9561,1368,27,-1.56267,1,1,5,32
19,42574,1368,27,0.50259,1,1,3,47
24,2264,1368,27,-0.66549,1,1,3,39
9,42178,1368,27,-1.05388,1,1,4,30
24,27537,1368,27,0.25962,1,1,5,49
8,1715,1368,27,-1.37587,1,1,5,13
18,46724,1368,27,-0.47416,1,1,2,23
23,10143,1368,27,0.70107,1,1,5,36
24,1563,1368,27,0.23989,1,1,5,43
10,11369,1368,27,-0.46426,1,1,3,28
26,6183,1368,27,0.92332,1,1,4,42
18,23716,1368,27,-0.25681,1,1,3,43
12,46759,1368,27,-0.77323,1,1,4,26
17,34737,1368,27,0.19276,1,1,2,36
20,44607,1368,27,-0.48495,1,1,4,35
8,26060,1368,27,-1.59592,1,1,5,17
22,34363,1577,27,-0.35922,3,1,3,42
23,25093,1577,27,0.86273,1,1,5,55
19,16739,1577,27,-0.31925,1,1,2,46
17,38355,1577,27,0.0284,1,1,5,51
28,22138,1577,27,1.16043,1,1,5,54
13,18320,1577,27,-0.25091,4,5,2,37
24,22288,1577,27,0.89195,1,1,5,53
20,44534,1577,27,-0.13108,1,1,1,53
18,20854,1577,27,-0.30438,3,1,2,43
19,19723,1577,27,0.36066,1,1,5,47
18,741,1577,27,0.45365,1,1,3,61
22,31457,1577,27,0.75268,2,1,2,58
22,1275,1577,27,0.65754,2,1,1,58
18,27854,1577,27,-1.18191,3,1,3,34
20,11669,1577,27,-0.23975,1,3,2,48
14,7121,1577,27,-0.86215,4,1,4,30
16,17826,1577,27,-0.49392,1,1,2,50
22,19510,1577,27,0.18146,2,2,5,53
20,16122,1577,27,-0.18677,3,2,5,46
24,34194,1577,27,0.85328,1,1,2,51
16,9387,1577,27,0.26681,5,5,2,47
23,76,1577,27,0.67864,1,1,5,48
28,23359,1577,27,0.48053,2,3,4,59
15,44608,1577,27,-1.46797,5,3,3,33
15,9208,1577,27,-0.40364,5,2,2,46
21,9351,1577,27,-0.02374,3,3,4,47
16,44282,1577,27,-0.81995,4,3,5,39
35,30068,2101,27,1.83989,2,2,4,53
15,39703,2101,27,-0.59315,1,1,5,41
28,9111,2101,27,1.21342,2,1,1,45
33,31836,2101,27,2.18212,3,3,1,49
25,6474,2101,27,0.59592,1,1,2,43
13,18956,2101,27,0.06429,2,1,2,35
9,40723,2101,27,-0.81139,4,5,2,32
25,16804,2101,27,0.71542,1,1,4,48
9,31676,2101,27,-0.0785,2,1,2,36
26,4960,2101,27,0.94497,4,5,5,46
13,5764,2101,27,-0.50694,4,2,1,32
16,26858,2101,27,0.84616,4,3,4,41
20,22276,2101,27,-0.43467,4,5,4,38
26,43187,2101,27,0.82276,1,5,2,51
26,36882,2101,27,0.64757,2,1,1,37
18,41132,2101,27,0.25332,4,2,2,33
26,44697,2101,27,1.20448,3,4,2,48
7,27575,2101,27,-1.4805,3,1,4,34
18,36907,2101,27,-0.09785,1,2,4,40
22,20304,2101,27,-0.33408,1,1,1,41
17,32491,2101,27,-0.44227,1,1,4,37
19,10074,2101,27,-0.31925,4,4,4,31
6,36420,2101,27,-1.42077,4,2,4,19
32,26820,2101,27,1.80173,1,1,4,51
9,34825,2101,27,-1.0036,4,2,5,32
10,40432,2101,27,-1.00764,2,1,4,40
31,4085,2101,27,1.70251,1,1,2,49
22,24091,1314,27,0.03062,1,1,5,47
38,46239,1314,27,1.22598,1,1,5,51
25,47284,1314,27,-0.02018,1,1,4,47
12,45128,1314,27,-0.97086,1,2,5,15
13,35793,1314,27,-0.91921,1,2,5,34
7,20201,1314,27,-1.21287,1,1,5,9
20,43826,1314,27,-0.49577,2,1,5,33
21,9910,1314,27,-0.63363,1,1,3,43
21,154,1314,27,-0.38573,1,1,3,41
20,46870,1314,27,-0.79396,1,1,4,41
21,2818,1314,27,-0.69203,1,1,4,35
15,9107,1314,27,-1.30901,3,1,5,20
27,13072,1314,27,0.61839,1,1,4,51
11,31792,1314,27,-0.98925,1,1,4,32
19,9511,1314,27,-0.48632,1,1,4,41
20,38418,1314,27,-0.03593,2,5,3,25
23,18286,1314,27,0.28609,1,1,5,35
26,20699,1314,27,-0.24969,1,1,3,40
6,19012,1314,27,-1.3148,2,1,5,19
11,18160,1314,27,-1.37097,1,1,4,24
24,10919,1314,27,0.22095,1,1,5,40
8,9345,1314,27,-1.79084,1,2,5,20
8,29822,1314,27,-1.9498,2,1,3,22
39,42074,1314,27,1.98809,1,1,5,50
36,11976,1314,27,1.94452,1,1,4,51
23,4672,1314,27,-0.31298,1,1,5,48
10,37359,1314,27,-1.09118,1,1,5,20
4,21520,1178,27,-1.8528,3,1,1,21
5,167,1178,27,-1.31075,3,1,4,25
11,25946,1178,27,-0.97843,2,2,1,24
5,8256,1178,27,-0.84279,1,1,3,27
20,28670,1178,27,0.1644,1,1,1,27
18,14520,1178,27,0.03326,2,1,3,33
23,6547,1178,27,-0.09022,3,2,1,34
29,9952,1178,27,1.7133,1,1,1,46
23,21670,1178,27,0.95168,1,1,1,34
22,46115,1178,27,-0.11673,1,1,1,38
23,36168,1178,27,1.11063,1,1,1,39
12,10551,1178,27,-0.74268,2,1,1,19
25,33599,1178,27,0.24746,2,1,2,30
18,8653,1178,27,0.84078,2,1,1,38
20,9391,1178,27,0.00003,2,1,1,34
19,45389,1178,27,-0.2887,1,1,2,33
22,45846,1178,27,-0.01076,3,2,3,33
11,1960,1178,27,-0.52129,2,1,1,20
13,33761,1178,27,-0.72158,3,1,1,26
23,8942,1178,27,0.34178,2,1,3,35
23,5652,1178,27,0.63106,1,1,3,52
16,42034,1178,27,-0.63044,3,3,3,24
11,9266,1178,27,-0.54913,2,1,2,20
25,29244,1178,27,0.66243,1,1,2,46
24,27944,1178,27,0.03956,1,1,2,42
12,43684,1178,27,-0.55317,2,1,1,18
22,14423,1178,27,0.15091,1,4,2,47
20,25985,2107,27,0,2,1,3,44
11,40132,2107,27,-1.58562,2,1,5,27
21,24000,2107,27,-0.90938,1,1,1,48
22,33162,2107,27,-0.25325,5,2,1,35
39,1059,2107,27,1.30277,1,1,4,46
33,39319,2107,27,1.6809,1,1,1,50
25,22512,2107,27,-0.02559,1,1,2,43
34,47355,2107,27,1.62387,1,1,4,48
23,9451,2107,27,-0.2043,1,1,3,44
11,2159,2107,27,-1.58562,5,5,3,30
14,24662,2107,27,-1.12978,1,1,2,34
22,3114,2107,27,-0.60712,4,4,3,32
41,22935,2107,27,2.0357,1,2,3,49
42,4069,2107,27,2.31901,1,1,3,55
27,32377,2107,27,1.15286,1,1,1,47
28,22092,2107,27,-0.25236,4,4,3,49
34,12336,2107,27,1.87178,1,1,1,51
41,18485,2107,27,3.2671,1,1,3,52
34,29714,2107,27,0.06373,1,1,1,41
28,27742,2107,27,0.42484,2,1,2,42
20,31378,2107,27,-0.4571,4,1,1,44
13,44525,2107,27,-0.21146,5,1,3,32
36,33250,2107,27,1.91397,5,5,3,44
42,41858,2107,27,1.85376,1,1,1,50
37,16756,2107,27,1.30003,4,1,5,45
19,26300,2107,27,0.42447,1,1,4,46
28,9768,2107,27,0.65572,2,1,5,29
24,35010,1534,27,0.22906,1,2,1,45
22,20801,1534,27,0.05035,2,2,3,36
23,15929,1534,27,1.19147,1,1,1,47
15,26831,1534,27,-1.06111,3,1,1,28
23,14662,1534,27,0.28339,2,1,1,33
5,30066,1534,27,-1.74005,4,1,2,12
22,35740,1534,27,1.17307,1,1,1,47
32,26497,1534,27,1.80173,1,1,2,49
28,18071,1534,27,1.16043,1,1,1,42
28,17594,1534,27,0.70871,1,1,2,38
26,13946,1534,27,0.80303,1,1,1,35
14,26172,1534,27,-0.61695,1,1,4,34
26,38915,1534,27,1.56377,1,1,1,50
16,3945,1534,27,-0.1122,1,1,4,36
20,27390,1534,27,-0.61877,2,1,2,33
15,3199,1534,27,-0.40364,1,2,1,32
20,29792,1534,27,0.08628,1,2,2,36
26,6952,1534,27,0.59729,2,1,2,36
27,14534,1534,27,1.77708,2,1,4,47
24,16744,1534,27,0.30719,1,1,2,37
18,31571,1534,27,-0.15084,1,1,1,31
23,46035,1534,27,0.79002,4,4,1,40
14,21346,1534,27,-0.45258,2,1,4,40
21,6706,1534,27,0.09306,1,2,1,34
28,26255,1534,27,1.88171,1,1,3,47
8,9936,1534,27,-1.1504,3,1,1,23
14,31371,1534,27,-0.4023,3,3,2,31
18,13825,2242,27,-0.0062,1,1,4,43
24,12546,2242,27,0.36559,1,1,4,31
9,36765,2242,27,-1.38261,2,1,4,14
10,32165,2242,27,-0.92681,1,1,5,30
14,36108,2242,27,-0.80916,1,1,4,33
19,34391,2242,27,-0.78992,1,1,5,46
14,14109,2242,27,-0.61965,1,1,4,32
26,41670,2242,27,1.25205,1,1,4,51
29,47519,2242,27,0.80522,1,1,2,44
11,6416,2242,27,-1.49937,1,1,3,24
23,24533,2242,27,-0.4468,1,1,5,38
27,35572,2242,27,0.79628,1,1,5,47
5,8533,2242,27,-1.74005,4,4,5,11
13,33669,2242,27,-0.48721,1,1,3,38
11,42427,2242,27,-0.41802,1,1,5,40
24,21770,2242,27,-0.15536,4,5,4,38
12,38667,2242,27,-0.58643,1,1,5,41
27,10286,2242,27,0.37319,1,1,2,45
21,10767,2242,27,0.6175,1,1,4,33
21,711,2242,27,0.32202,1,2,4,41
5,25562,2242,27,-1.06556,4,2,4,23
21,16626,2242,27,0.48368,1,1,4,41
14,25890,2242,27,-0.70049,1,1,4,25
23,28337,2242,27,-0.17646,2,4,4,34
27,33371,2242,27,1.39265,2,1,4,47
26,4025,2242,27,0.81464,2,1,2,45
10,40111,2242,27,-1.2277,1,1,4,10
17,22688,41,27,-0.77101,2,3,5,41
23,1499,41,27,-0.17375,2,1,2,45
32,2227,41,27,0.49491,1,1,2,46
7,37164,41,27,-1.89277,1,1,3,32
30,31262,41,27,1.12992,1,1,2,58
12,12703,41,27,-1.20253,1,1,2,42
29,14964,41,27,0.30671,1,1,1,50
23,32039,41,27,-0.36597,3,1,5,40
23,24268,41,27,-0.16564,5,5,5,48
14,10768,41,27,-1.21332,3,5,2,37
25,41396,41,27,0.1496,1,1,2,46
30,43940,41,27,1.21616,1,1,2,57
16,4175,41,27,-0.51906,1,1,3,48
22,40936,41,27,0.51019,1,1,2,36
15,10378,41,27,-0.84646,1,1,3,45
20,30565,41,27,-0.46793,1,1,4,43
34,9257,41,27,0.57927,1,1,2,57
23,18407,41,27,-0.44409,1,1,5,49
21,15098,41,27,-0.4917,2,1,2,45
27,42577,41,27,0.35076,1,1,3,60
29,44256,41,27,0.06963,1,1,2,49
31,14527,41,27,0.44326,2,1,5,52
21,12185,41,27,-0.24379,1,1,1,49
23,673,41,27,0.33908,1,1,5,45
10,29497,41,27,-1.33096,1,1,2,41
18,38425,41,27,-0.96997,1,1,2,39
24,2208,41,27,-0.01072,1,1,2,55
19,7878,754,27,0.65884,1,2,4,47
10,37847,754,27,-0.7373,2,1,2,30
22,40750,754,27,0.42666,3,1,3,39
22,13760,754,27,0.86136,4,4,5,41
14,12275,754,27,-0.45529,3,1,5,26
23,26165,754,27,1.12958,1,1,4,48
